publication_id,keyword_id,keyword_name,score
W2047968138,computer-science,Computer science,0.6309030055999756
W2047968138,software,Software,0.6152693629264832
W2047968138,software-visualization,Software visualization,0.5948703289031982
W2047968138,plug-in,Plug-in,0.5435504913330078
W2047968138,computer-graphics,Computer graphics (images),0.4983663558959961
W2047968138,computational-science,Computational science,0.48627960681915283
W2047968138,interface,Interface (matter),0.4801703989505768
W2047968138,data-visualization,Data visualization,0.4527743458747864
W2047968138,interactive-visualization,Interactive visualization,0.43829137086868286
W2047968138,open-source,Open source,0.4326178729534149
W2047968138,user-interface,User interface,0.4269227683544159
W2047968138,data-mining,Data mining,0.26277145743370056
W2047968138,programming-language,Programming language,0.20554041862487793
W2047968138,software-development,Software development,0.180975079536438
W2047968138,component-based-software-engineering,Component-based software engineering,0.16280710697174072
W2047968138,operating-system,Operating system,0.13778680562973022
W2056330418,interpretation,Interpretation (philosophy),0.7966886758804321
W2056330418,triangulation,Triangulation,0.721717357635498
W2056330418,qualitative-research,Qualitative research,0.6052988171577454
W2056330418,case-study-research,Case study research,0.6013132929801941
W2056330418,sociology,Sociology,0.41200190782546997
W2056330418,psychology,Psychology,0.3923368453979492
W2056330418,mathematics-education,Mathematics education,0.381666898727417
W2056330418,epistemology,Epistemology,0.3712804317474365
W2056330418,linguistics,Linguistics,0.36909055709838867
W2056330418,management-science,Management science,0.18097731471061707
W2056330418,social-science,Social science,0.14177939295768738
W2056330418,philosophy,Philosophy,0.1031409502029419
W2056330418,geography,Geography,0.09533151984214783
W2056330418,engineering,Engineering,0.07370525598526001
W2056330418,cartography,Cartography,0.07166239619255066
W2329223578,grounded-theory,Grounded theory,0.7273971438407898
W2329223578,qualitative-research,Qualitative research,0.5186635255813599
W2329223578,psychology,Psychology,0.35383912920951843
W2329223578,sociology,Sociology,0.34181052446365356
W2329223578,social-science,Social science,0.08493930101394653
W4251751280,biology,Biology,0.5286983251571655
W4251751280,sampling,Sampling (signal processing),0.4835231304168701
W4251751280,computer-science,Computer science,0.4766945540904999
W4251751280,graphical-user-interface,Graphical user interface,0.47235047817230225
W4251751280,node,Node (physics),0.45716392993927
W4251751280,software,Software,0.45269614458084106
W4251751280,mega,Mega-,0.44983726739883423
W4251751280,bayesian-probability,Bayesian probability,0.42725038528442383
W4251751280,phylogenetic-tree,Phylogenetic tree,0.4162712097167969
W4251751280,data-mining,Data mining,0.3226308226585388
W4251751280,artificial-intelligence,Artificial intelligence,0.2104385793209076
W4251751280,gene,Gene,0.12268427014350891
W4251751280,genetics,Genetics,0.11378723382949829
W4251751280,operating-system,Operating system,0.11238735914230347
W3005235420,phylogenetic-tree,Phylogenetic tree,0.814988911151886
W3005235420,inference,Inference,0.7755405902862549
W3005235420,biology,Biology,0.7577626705169678
W3005235420,tree,Tree (set theory),0.6532394886016846
W3005235420,tree-rearrangement,Tree rearrangement,0.5064719915390015
W3005235420,software,Software,0.46727076172828674
W3005235420,evolutionary-biology,Evolutionary biology,0.45059734582901
W3005235420,computational-biology,Computational biology,0.42515161633491516
W3005235420,phylogenetic-network,Phylogenetic network,0.419842392206192
W3005235420,computer-science,Computer science,0.33490633964538574
W3005235420,machine-learning,Machine learning,0.33326712250709534
W3005235420,artificial-intelligence,Artificial intelligence,0.29413753747940063
W3005235420,genetics,Genetics,0.19439154863357544
W3005235420,gene,Gene,0.1085377037525177
W3005235420,mathematics,Mathematics,0.10267657041549683
W3005235420,programming-language,Programming language,0.08438938856124878
W2799524357,mega,Mega-,0.954684853553772
W2799524357,emulation,Emulation,0.7341845035552979
W2799524357,biology,Biology,0.7123891115188599
W2799524357,software,Software,0.6246368288993835
W2799524357,virtualization,Virtualization,0.5699940919876099
W2799524357,phylogenomics,Phylogenomics,0.5189033150672913
W2799524357,operating-system,Operating system,0.45067527890205383
W2799524357,os-x,OS X,0.41936415433883667
W2799524357,computer-science,Computer science,0.39244985580444336
W2799524357,computational-biology,Computational biology,0.34846800565719604
W2799524357,phylogenetic-tree,Phylogenetic tree,0.27822941541671753
W2799524357,genetics,Genetics,0.18265393376350403
W2799524357,cloud-computing,Cloud computing,0.15253958106040955
W2799524357,clade,Clade,0.07831022143363953
W2311203695,biology,Biology,0.9346779584884644
W2311203695,human-evolutionary-genetics,Human evolutionary genetics,0.6440477967262268
W2311203695,evolutionary-biology,Evolutionary biology,0.6051470637321472
W2311203695,computational-biology,Computational biology,0.43715065717697144
W2311203695,molecular-evolution,Molecular evolution,0.42207375168800354
W2311203695,genetics,Genetics,0.41489285230636597
W2311203695,phylogenetics,Phylogenetics,0.19888067245483398
W2311203695,gene,Gene,0.11333483457565308
W2111647009,tree,Tree (set theory),0.6472579836845398
W2111647009,inference,Inference,0.571142315864563
W2111647009,heuristics,Heuristics,0.5709285736083984
W2111647009,biology,Biology,0.5360522270202637
W2111647009,computer-science,Computer science,0.5003237724304199
W2111647009,software,Software,0.4543913006782532
W2111647009,phylogenomics,Phylogenomics,0.4482477307319641
W2111647009,algorithm,Algorithm,0.4353184103965759
W2111647009,maximum-likelihood,Maximum likelihood,0.41061896085739136
W2111647009,phylogenetic-tree,Phylogenetic tree,0.3770802617073059
W2111647009,machine-learning,Machine learning,0.3269936442375183
W2111647009,mathematics,Mathematics,0.2569357752799988
W2111647009,statistics,Statistics,0.2567107677459717
W2111647009,artificial-intelligence,Artificial intelligence,0.25472813844680786
W2111647009,combinatorics,Combinatorics,0.10725143551826477
W2160378127,multiple-sequence-alignment,Multiple sequence alignment,0.8219376802444458
W2160378127,usability,Usability,0.7088510990142822
W2160378127,software,Software,0.6282868981361389
W2160378127,sequence,Sequence (biology),0.589806318283081
W2160378127,biology,Biology,0.581939160823822
W2160378127,sequence-alignment,Sequence alignment,0.546352207660675
W2160378127,computer-science,Computer science,0.46704593300819397
W2160378127,human–computer-interaction,Human–computer interaction,0.143315851688385
W2160378127,genetics,Genetics,0.08639365434646606
W2160378127,programming-language,Programming language,0.07763966917991638
W2160378127,peptide-sequence,Peptide sequence,0.07362887263298035
W2152207030,biology,Biology,0.6660643815994263
W2152207030,phylogenetic-tree,Phylogenetic tree,0.6090471744537354
W2152207030,mega,Mega-,0.5820974111557007
W2152207030,phylogenetics,Phylogenetics,0.5538314580917358
W2152207030,divergence,Divergence (linguistics),0.5443888902664185
W2152207030,inference,Inference,0.5366353988647461
W2152207030,wizard,Wizard,0.4915555417537689
W2152207030,graphical-user-interface,Graphical user interface,0.47767123579978943
W2152207030,human-evolutionary-genetics,Human evolutionary genetics,0.4723181426525116
W2152207030,software,Software,0.4381397068500519
W2152207030,computer-science,Computer science,0.42937353253364563
W2152207030,multiple-sequence-alignment,Multiple sequence alignment,0.4222777783870697
W2152207030,sequence,Sequence (biology),0.4127037525177002
W2152207030,evolutionary-biology,Evolutionary biology,0.40993618965148926
W2152207030,sequence-alignment,Sequence alignment,0.3587774932384491
W2152207030,artificial-intelligence,Artificial intelligence,0.23148903250694275
W2152207030,programming-language,Programming language,0.2039056420326233
W2152207030,genetics,Genetics,0.13126027584075928
W2152207030,gene,Gene,0.08726522326469421
W2132632499,phylogenetic-tree,Phylogenetic tree,0.7961995005607605
W2132632499,biology,Biology,0.7576490640640259
W2132632499,maximum-parsimony,Maximum parsimony,0.6487250328063965
W2132632499,mega,Mega-,0.6361939907073975
W2132632499,phylogenetics,Phylogenetics,0.5265054106712341
W2132632499,tree,Tree (set theory),0.5169298052787781
W2132632499,evolutionary-biology,Evolutionary biology,0.515791654586792
W2132632499,molecular-evolution,Molecular evolution,0.5027823448181152
W2132632499,software,Software,0.4448775351047516
W2132632499,inference,Inference,0.4301987886428833
W2132632499,computational-biology,Computational biology,0.38033902645111084
W2132632499,genetics,Genetics,0.2789454758167267
W2132632499,computer-science,Computer science,0.2624303698539734
W2132632499,gene,Gene,0.24499186873435974
W2132632499,clade,Clade,0.21211692690849304
W2132632499,artificial-intelligence,Artificial intelligence,0.19993028044700623
W2132632499,mathematics,Mathematics,0.09162634611129761
W2125121305,mega,Mega-,0.7402401566505432
W2125121305,phylogenetic-tree,Phylogenetic tree,0.7204042077064514
W2125121305,biology,Biology,0.6203033924102783
W2125121305,transversion,Transversion,0.6177272796630859
W2125121305,software,Software,0.5804351568222046
W2125121305,substitution,Substitution (logic),0.4816283583641052
W2125121305,computer-science,Computer science,0.4342579245567322
W2125121305,genetics,Genetics,0.19248569011688232
W2125121305,programming-language,Programming language,0.15078037977218628
W2125121305,mutation,Mutation,0.1125551164150238
W2125121305,gene,Gene,0.10026755928993225
W2097706568,phylogenetic-tree,Phylogenetic tree,0.8660367727279663
W2097706568,tree,Tree (set theory),0.6832712888717651
W2097706568,biology,Biology,0.6167886257171631
W2097706568,cluster-analysis,Cluster analysis,0.6143583059310913
W2097706568,phylogenetic-network,Phylogenetic network,0.4964354634284973
W2097706568,tree-rearrangement,Tree rearrangement,0.4527584910392761
W2097706568,computational-phylogenetics,Computational phylogenetics,0.42657190561294556
W2097706568,algorithm,Algorithm,0.4053030014038086
W2097706568,mathematics,Mathematics,0.3559412360191345
W2097706568,computer-science,Computer science,0.3534051179885864
W2097706568,combinatorics,Combinatorics,0.3254692852497101
W2097706568,artificial-intelligence,Artificial intelligence,0.23859232664108276
W2097706568,gene,Gene,0.08304715156555176
W2097706568,genetics,Genetics,0.07016286253929138
W2161339576,biology,Biology,0.7288044691085815
W2161339576,statistic,Statistic,0.568405270576477
W2161339576,bayesian-probability,Bayesian probability,0.5600249767303467
W2161339576,homogeneous,Homogeneous,0.5484484434127808
W2161339576,biological-dispersal,Biological dispersal,0.523991048336029
W2161339576,statistics,Statistics,0.5233922600746155
W2161339576,identification,Identification (biology),0.516846239566803
W2161339576,microsatellite,Microsatellite,0.4901510179042816
W2161339576,software,Software,0.4694903492927551
W2161339576,population,Population,0.4685899615287781
W2161339576,sample,Sample (material),0.4561772048473358
W2161339576,sample-size-determination,Sample size determination,0.4408949613571167
W2161339576,evolutionary-biology,Evolutionary biology,0.4198170602321625
W2161339576,genetics,Genetics,0.2898001968860626
W2161339576,computer-science,Computer science,0.28409045934677124
W2161339576,mathematics,Mathematics,0.24113303422927856
W2161339576,ecology,Ecology,0.16668665409088135
W2161339576,demography,Demography,0.08981260657310486
W2161339576,gene,Gene,0.07736781239509583
W2004444667,pairwise-comparison,Pairwise comparison,0.5607267618179321
W2004444667,software,Software,0.5576448440551758
W2004444667,population,Population,0.5551691055297852
W2004444667,computer-science,Computer science,0.48345836997032166
W2004444667,genetic-distance,Genetic distance,0.446592777967453
W2004444667,allele-frequency,Allele frequency,0.41455233097076416
W2004444667,statistics,Statistics,0.4096852242946625
W2004444667,biology,Biology,0.4047636091709137
W2004444667,genotype,Genotype,0.3248550593852997
W2004444667,data-mining,Data mining,0.32161542773246765
W2004444667,genetics,Genetics,0.2149447798728943
W2004444667,artificial-intelligence,Artificial intelligence,0.206557035446167
W2004444667,programming-language,Programming language,0.1492966115474701
W2004444667,mathematics,Mathematics,0.1347283124923706
W2004444667,genetic-variation,Genetic variation,0.1308000087738037
W1990074132,suite,Suite,0.7714453935623169
W1990074132,computer-science,Computer science,0.6005585789680481
W1990074132,xml,XML,0.5563887357711792
W1990074132,graphics,Graphics,0.5401678085327148
W1990074132,series,Series (stratigraphy),0.5188649892807007
W1990074132,line,Line (geometry),0.49319690465927124
W1990074132,population,Population,0.4809814691543579
W1990074132,computation,Computation,0.4469701647758484
W1990074132,biology,Biology,0.4380638897418976
W1990074132,operating-system,Operating system,0.3132862150669098
W1990074132,programming-language,Programming language,0.28059831261634827
W1990074132,mathematics,Mathematics,0.10953378677368164
W2148941593,computation,Computation,0.794318437576294
W2148941593,reduction,Reduction (mathematics),0.5691465139389038
W2148941593,energy,Energy (signal processing),0.5486229658126831
W2148941593,relation,Relation (database),0.5342176556587219
W2148941593,total-energy,Total energy,0.4560839831829071
W2148941593,computer-science,Computer science,0.3769722580909729
W2148941593,algorithm,Algorithm,0.3625999689102173
W2148941593,statistical-physics,Statistical physics,0.3562559485435486
W2148941593,mathematics,Mathematics,0.268837034702301
W2148941593,statistics,Statistics,0.2540684640407562
W2148941593,physics,Physics,0.2443792223930359
W2148941593,data-mining,Data mining,0.13185882568359375
W2148941593,geometry,Geometry,0.07152250409126282
W2127322768,bottleneck,Bottleneck,0.7315343618392944
W2127322768,multiple-sequence-alignment,Multiple sequence alignment,0.6801485419273376
W2127322768,scalability,Scalability,0.6597875952720642
W2127322768,sequence-alignment,Sequence alignment,0.630226731300354
W2127322768,alignment-free-sequence-analysis,Alignment-free sequence analysis,0.6038969159126282
W2127322768,computer-science,Computer science,0.5861004590988159
W2127322768,sequence,Sequence (biology),0.5795316696166992
W2127322768,heuristic,Heuristic,0.5599843263626099
W2127322768,data-mining,Data mining,0.5339146256446838
W2127322768,quality,Quality (philosophy),0.49238336086273193
W2127322768,quality-score,Quality Score,0.48170357942581177
W2127322768,sequence-analysis,Sequence analysis,0.43082284927368164
W2127322768,computational-biology,Computational biology,0.4146310091018677
W2127322768,biology,Biology,0.3782466650009155
W2127322768,bioinformatics,Bioinformatics,0.3681403398513794
W2127322768,artificial-intelligence,Artificial intelligence,0.23031482100486755
W2127322768,peptide-sequence,Peptide sequence,0.19108903408050537
W2127322768,genetics,Genetics,0.17989873886108398
W2127322768,database,Database,0.161812424659729
W2127322768,gene,Gene,0.13896140456199646
W2955504961,computer-science,Computer science,0.37043535709381104
W3177828909,protein-structure-prediction,Protein structure prediction,0.77146977186203
W3177828909,computer-science,Computer science,0.6746793985366821
W3177828909,casp,CASP,0.5622652173042297
W3177828909,protein-structure,Protein structure,0.554833710193634
W3177828909,threading,Threading (protein sequence),0.5025038719177246
W3177828909,artificial-intelligence,Artificial intelligence,0.49291157722473145
W3177828909,machine-learning,Machine learning,0.49066460132598877
W3177828909,structural-bioinformatics,Structural bioinformatics,0.4842517077922821
W3177828909,artificial-neural-network,Artificial neural network,0.4583212435245514
W3177828909,protein-superfamily,Protein superfamily,0.4449215531349182
W3177828909,sequence,Sequence (biology),0.42229408025741577
W3177828909,function,Function (biology),0.4152410626411438
W3177828909,computational-biology,Computational biology,0.3396413028240204
W3177828909,biology,Biology,0.15472480654716492
W3004280078,outbreak,Outbreak,0.8033957481384277
W3004280078,pneumonia,Pneumonia,0.6770981550216675
W3004280078,coronavirus,Coronavirus,0.6759994029998779
W3004280078,virology,Virology,0.6506088376045227
W3004280078,biology,Biology,0.5862823128700256
W3004280078,severe-acute-respiratory-syndrome,Severe acute respiratory syndrome,0.5615421533584595
W3004280078,virus,Virus,0.504320502281189
W3004280078,severe-acute-respiratory-syndrome-coronavirus-2,Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),0.46436259150505066
W3004280078,betacoronavirus,Betacoronavirus,0.4414023458957672
W3004280078,genome,Genome,0.42919105291366577
W3004280078,bronchoalveolar-lavage,Bronchoalveolar lavage,0.41837385296821594
W3004280078,coronavirus-disease-2019,Coronavirus disease 2019 (COVID-19),0.3645526170730591
W3004280078,immunology,Immunology,0.3442884087562561
W3004280078,medicine,Medicine,0.30591416358947754
W3004280078,gene,Gene,0.28539493680000305
W3004280078,genetics,Genetics,0.21642139554023743
W3004280078,lung,Lung,0.1687903106212616
W3004280078,infectious-disease,Infectious disease (medical specialty),0.09393376111984253
W3004280078,pathology,Pathology,0.0930757224559784
W3004280078,internal-medicine,Internal medicine,0.08694839477539062
W3004280078,disease,Disease,0.07391458749771118
W3035965352,python,Python (programming language),0.7924000024795532
W3035965352,interoperability,Interoperability,0.5767999887466431
W3035965352,syntax,Syntax,0.5175999999046326
W3035965352,programming-paradigm,Programming paradigm,0.47189998626708984
W3035965352,application-programming-interface,Application programming interface,0.43470001220703125
W3035965352,software,Software,0.4081999957561493
W3035965352,generic-programming,Generic programming,0.3366999924182892
W3035965352,computation,Computation,0.33250001072883606
W2257979135,monte-carlo-tree-search,Monte Carlo tree search,0.8648233413696289
W2257979135,computer-science,Computer science,0.7135846614837646
W2257979135,champion,Champion,0.6778748035430908
W2257979135,artificial-neural-network,Artificial neural network,0.6620959043502808
W2257979135,reinforcement-learning,Reinforcement learning,0.6127386093139648
W2257979135,artificial-intelligence,Artificial intelligence,0.5923349857330322
W2257979135,game-tree,Game tree,0.5547865629196167
W2257979135,value,Value (mathematics),0.5262364745140076
W2257979135,search-algorithm,Search algorithm,0.47257816791534424
W2257979135,tree,Tree (set theory),0.46185386180877686
W2257979135,deep-neural-networks,Deep neural networks,0.4301915168762207
W2257979135,machine-learning,Machine learning,0.4062724709510803
W2257979135,monte-carlo-method,Monte Carlo method,0.32089799642562866
W2257979135,sequential-game,Sequential game,0.3063604533672333
W2257979135,game-theory,Game theory,0.2619999051094055
W2257979135,algorithm,Algorithm,0.17269167304039001
W2257979135,mathematical-economics,Mathematical economics,0.11546275019645691
W2257979135,mathematics,Mathematics,0.09766724705696106
W2104549677,1000-genomes-project,1000 Genomes Project,0.6596741080284119
W2104549677,genome,Genome,0.5927777886390686
W2104549677,biology,Biology,0.5870188474655151
W2104549677,reference-genome,Reference genome,0.5823532938957214
W2104549677,genetic-variation,Genetic variation,0.5792258381843567
W2104549677,exome-sequencing,Exome sequencing,0.5580496788024902
W2104549677,single-nucleotide-polymorphism,Single-nucleotide polymorphism,0.5544956922531128
W2104549677,genetics,Genetics,0.5537416934967041
W2104549677,haplotype,Haplotype,0.5297934412956238
W2104549677,indel,Indel,0.5285143852233887
W2104549677,structural-variation,Structural variation,0.5155425071716309
W2104549677,tag-snp,Tag SNP,0.4988093376159668
W2104549677,genotyping,Genotyping,0.49519363045692444
W2104549677,human-genome,Human genome,0.4877665638923645
W2104549677,computational-biology,Computational biology,0.46890130639076233
W2104549677,human-genetic-variation,Human genetic variation,0.46719881892204285
W2104549677,exome,Exome,0.4664895534515381
W2104549677,snp-genotyping,SNP genotyping,0.4226377606391907
W2104549677,genome-wide-association-study,Genome-wide association study,0.41653817892074585
W2104549677,genotype,Genotype,0.20878955721855164
W2104549677,mutation,Mutation,0.16898080706596375
W2104549677,gene,Gene,0.15067875385284424
W2919115771,computer-science,Computer science,0.7997676134109497
W2919115771,deep-learning,Deep learning,0.7106125950813293
W2919115771,artificial-intelligence,Artificial intelligence,0.6407221555709839
W2919115771,abstraction,Abstraction,0.5962026119232178
W2919115771,representation,Representation (politics),0.5892231464385986
W2919115771,layer,Layer (electronics),0.4816502630710602
W2919115771,object,Object (grammar),0.45149773359298706
W2919115771,backpropagation,Backpropagation,0.45104220509529114
W2919115771,convolutional-neural-network,Convolutional neural network,0.4445376992225647
W2919115771,feature-learning,Feature learning,0.4232310354709625
W2919115771,pattern-recognition,Pattern recognition (psychology),0.41093748807907104
W2919115771,speech-recognition,Speech recognition,0.35180675983428955
W2919115771,artificial-neural-network,Artificial neural network,0.25419050455093384
W2145339207,reinforcement-learning,Reinforcement learning,0.851290225982666
W2145339207,computer-science,Computer science,0.7745993733406067
W2145339207,artificial-intelligence,Artificial intelligence,0.6636444330215454
W2145339207,variety,Variety (cybernetics),0.49360954761505127
W2145339207,deep-learning,Deep learning,0.478874146938324
W2145339207,control,Control (management),0.4245750904083252
W2145339207,perception,Perception,0.4232284724712372
W2145339207,human–computer-interaction,Human–computer interaction,0.4153679609298706
W2145339207,machine-learning,Machine learning,0.3331061005592346
W2259938310,encode,ENCODE,0.8439503908157349
W2259938310,human-genome,Human genome,0.7357423305511475
W2259938310,genome,Genome,0.6690371632575989
W2259938310,biology,Biology,0.5898326635360718
W2259938310,genetics,Genetics,0.5898042917251587
W2259938310,computational-biology,Computational biology,0.5852391123771667
W2259938310,gene,Gene,0.556760847568512
W2259938310,chromatin,Chromatin,0.5325580835342407
W2259938310,genome-project,Genome project,0.5229223966598511
W2259938310,encyclopedia,Encyclopedia,0.4507265090942383
W2259938310,expansive,Expansive,0.4170491099357605
W2259938310,computer-science,Computer science,0.136785089969635
W2006318126,subtext,Subtext,0.5937219858169556
W2006318126,george,George (robot),0.588015615940094
W2006318126,computer-science,Computer science,0.56620192527771
W2006318126,data-science,Data science,0.3559908866882324
W2006318126,sociology,Sociology,0.35437697172164917
W2006318126,world-wide-web,World Wide Web,0.35397934913635254
W2006318126,artificial-intelligence,Artificial intelligence,0.17412632703781128
W2125284466,massless-particle,Massless particle,0.752048671245575
W2125284466,dirac-fermion,Dirac fermion,0.724284827709198
W2125284466,graphene,Graphene,0.6683511137962341
W2125284466,fermion,Fermion,0.5968372821807861
W2125284466,physics,Physics,0.5609322786331177
W2125284466,dirac,Dirac (video compression format),0.47275978326797485
W2125284466,mathematical-physics,Mathematical physics,0.27015063166618347
W2125284466,quantum-mechanics,Quantum mechanics,0.23530858755111694
W2125284466,neutrino,Neutrino,0.0460817813873291
W2168909179,human-genome,Human genome,0.7639418840408325
W2168909179,genome,Genome,0.6034533381462097
W2168909179,sequence,Sequence (biology),0.5899392366409302
W2168909179,computational-biology,Computational biology,0.5185801982879639
W2168909179,whole-genome-sequencing,Whole genome sequencing,0.5033356547355652
W2168909179,biology,Biology,0.44075486063957214
W2168909179,dna-sequencing,DNA sequencing,0.4297698736190796
W2168909179,evolutionary-biology,Evolutionary biology,0.37277209758758545
W2168909179,data-science,Data science,0.3450303077697754
W2168909179,genetics,Genetics,0.2792503833770752
W2168909179,computer-science,Computer science,0.24533653259277344
W2168909179,gene,Gene,0.1879993975162506
W1949231392,battery,Battery (electricity),0.6783092021942139
W1949231392,lithium,Lithium (medication),0.6490326523780823
W1949231392,energy-density,Energy density,0.6377931833267212
W1949231392,energy-storage,Energy storage,0.43530458211898804
W1949231392,electronics,Electronics,0.42277759313583374
W1949231392,computer-science,Computer science,0.41947007179260254
W1949231392,nanotechnology,Nanotechnology,0.38751649856567383
W1949231392,systems-engineering,Systems engineering,0.3368672728538513
W1949231392,materials-science,Materials science,0.2375451922416687
W1949231392,engineering,Engineering,0.23045635223388672
W1949231392,engineering-physics,Engineering physics,0.2010304033756256
W1949231392,electrical-engineering,Electrical engineering,0.14993056654930115
W1949231392,power,Power (physics),0.06633758544921875
W2162348455,biodiversity,Biodiversity,0.8119522333145142
W2162348455,biodiversity-hotspot,Biodiversity hotspot,0.731669545173645
W2162348455,habitat,Habitat,0.6579924821853638
W2162348455,vertebrate,Vertebrate,0.5795979499816895
W2162348455,global-biodiversity,Global biodiversity,0.5392163991928101
W2162348455,geography,Geography,0.524002194404602
W2162348455,silver-bullet,Silver bullet,0.46372219920158386
W2162348455,flagship-species,Flagship species,0.45142924785614014
W2162348455,ecology,Ecology,0.4495026171207428
W2162348455,biodiversity-conservation,Biodiversity conservation,0.4417104125022888
W2162348455,umbrella-species,Umbrella species,0.43160688877105713
W2162348455,conservation-biology,Conservation biology,0.4294765889644623
W2162348455,environmental-resource-management,Environmental resource management,0.4114898145198822
W2162348455,agroforestry,Agroforestry,0.3678378462791443
W2162348455,biology,Biology,0.23604539036750793
W2162348455,endangered-species,Endangered species,0.2344871163368225
W2162348455,environmental-science,Environmental science,0.14676952362060547
W2097255042,gene,Gene,0.6771436333656311
W2097255042,biology,Biology,0.6620321273803711
W2097255042,gene-expression,Gene expression,0.6160029768943787
W2097255042,dna-microarray,DNA microarray,0.6126793026924133
W2097255042,breast-cancer,Breast cancer,0.5271641612052917
W2097255042,gene-expression-profiling,Gene expression profiling,0.4779784083366394
W2097255042,human-genome,Human genome,0.47398772835731506
W2097255042,cancer-research,Cancer research,0.3990905284881592
W2097255042,cancer,Cancer,0.37548863887786865
W2097255042,genetics,Genetics,0.323824942111969
W2097255042,genome,Genome,0.28728920221328735
W2112090702,small-world-network,Small-world network,0.6486706733703613
W2112090702,computer-science,Computer science,0.6024969816207886
W2112090702,topology,Topology (electrical circuits),0.5308272242546082
W2112090702,complex-network,Complex network,0.47772952914237976
W2112090702,dynamical-systems-theory,Dynamical systems theory,0.46515876054763794
W2112090702,average-path-length,Average path length,0.44760367274284363
W2112090702,complex-system,Complex system,0.44709649682044983
W2112090702,network-topology,Network topology,0.4312276840209961
W2112090702,theoretical-computer-science,Theoretical computer science,0.42730477452278137
W2112090702,random-graph,Random graph,0.4194236099720001
W2112090702,analogy,Analogy,0.41106054186820984
W2112090702,distributed-computing,Distributed computing,0.37224864959716797
W2112090702,graph,Graph,0.35474473237991333
W2112090702,shortest-path-problem,Shortest path problem,0.3507688045501709
W2112090702,mathematics,Mathematics,0.2510664463043213
W2112090702,artificial-intelligence,Artificial intelligence,0.23495134711265564
W2112090702,physics,Physics,0.23088502883911133
W2746485780,natural-capital,Natural capital,0.8993206024169922
W2746485780,biosphere,Biosphere,0.8455216884613037
W2746485780,ecosystem-services,Ecosystem services,0.7719939351081848
W2746485780,biome,Biome,0.628756046295166
W2746485780,natural-resource-economics,Natural resource economics,0.5959882140159607
W2746485780,value,Value (mathematics),0.5149760842323303
W2746485780,ecosystem,Ecosystem,0.47561293840408325
W2746485780,business,Business,0.4268264174461365
W2746485780,economics,Economics,0.38527417182922363
W2746485780,environmental-science,Environmental science,0.35016700625419617
W2746485780,agricultural-economics,Agricultural economics,0.3347349166870117
W2746485780,ecology,Ecology,0.2506762742996216
W2746485780,biology,Biology,0.0937410295009613
W2746485780,computer-science,Computer science,0.09353107213973999
W2042602209,mesoporous-material,Mesoporous material,0.8883672952651978
W2042602209,microporous-material,Microporous material,0.8268222808837891
W2042602209,aluminosilicate,Aluminosilicate,0.7186989188194275
W2042602209,materials-science,Materials science,0.6697279810905457
W2042602209,chemical-engineering,Chemical engineering,0.6614001989364624
W2042602209,calcination,Calcination,0.6464453935623169
W2042602209,molecular-sieve,Molecular sieve,0.5760000944137573
W2042602209,mesophase,Mesophase,0.5578996539115906
W2042602209,pulmonary-surfactant,Pulmonary surfactant,0.5331840515136719
W2042602209,intercalation,Intercalation (chemistry),0.523338258266449
W2042602209,sorption,Sorption,0.505922257900238
W2042602209,amorphous-solid,Amorphous solid,0.44459348917007446
W2042602209,crystal,Crystal (programming language),0.4183487892150879
W2042602209,silicate,Silicate,0.41032496094703674
W2042602209,adsorption,Adsorption,0.4037061929702759
W2042602209,mineralogy,Mineralogy,0.3331730365753174
W2042602209,nanotechnology,Nanotechnology,0.3284572958946228
W2042602209,inorganic-chemistry,Inorganic chemistry,0.22283408045768738
W2042602209,chemistry,Chemistry,0.22253379225730896
W2042602209,crystallography,Crystallography,0.20952117443084717
W2042602209,liquid-crystal,Liquid crystal,0.19997939467430115
W2042602209,catalysis,Catalysis,0.19628146290779114
W2042602209,organic-chemistry,Organic chemistry,0.19364529848098755
W2042602209,composite-material,Composite material,0.11391577124595642
W1980216394,materials-science,Materials science,0.6847094893455505
W1980216394,optoelectronics,Optoelectronics,0.6095888614654541
W1980216394,photovoltaic-system,Photovoltaic system,0.5703278183937073
W1980216394,energy-conversion-efficiency,Energy conversion efficiency,0.5453651547431946
W1980216394,solar-energy,Solar energy,0.4703894853591919
W1980216394,ray,Ray,0.44063520431518555
W1980216394,titanium-dioxide,Titanium dioxide,0.4347415566444397
W1980216394,solar-cell,Solar cell,0.4265567362308502
W1980216394,energy-transformation,Energy transformation,0.42258888483047485
W1980216394,electricity-generation,Electricity generation,0.41266492009162903
W1980216394,optics,Optics,0.34545278549194336
W1980216394,electrical-engineering,Electrical engineering,0.10624456405639648
W1980216394,composite-material,Composite material,0.07566049695014954
W1980216394,power,Power (physics),0.07257428765296936
W2018858346,carbon-nanotube,Carbon nanotube,0.7327455282211304
W2018858346,carbon-arc-welding,Carbon arc welding,0.7230772972106934
W2018858346,fullerene,Fullerene,0.6975291967391968
W2018858346,carbon-fibers,Carbon fibers,0.6862542629241943
W2018858346,materials-science,Materials science,0.6115267276763916
W2018858346,nanotechnology,Nanotechnology,0.5985826253890991
W2018858346,microelectronics,Microelectronics,0.5769439935684204
W2018858346,tube,Tube (container),0.5707806944847107
W2018858346,coaxial,Coaxial,0.5534682869911194
