id,publication_id,person_id,institution_id,institution_name,country_code,institution_type,raw_affiliation,latitude,longitude
8369,W2064815984,A5100763987,I4210092658,Harvard–MIT Division of Health Sciences and Technology,US,education,,,
8370,W2064815984,A5100763987,I136199984,Harvard University,US,education,,,
8371,W2064815984,A5100763987,,,,,"Broad Institute of MIT and Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA, and McGovern Institute for Brain Research, Department of Brain and Cognitive Sciences, Department of Biological Engineering, Massachusetts Institute of Technology (MIT), Cambridge, MA 02139, USA",,
8372,W2064815984,A5100763987,,,,,"Harvard-MIT Health Sciences and Technology, Harvard Medical School, Boston, MA 02115, USA",,
8373,W2064815984,A5110288404,I99065089,Tsinghua University,CN,education,,,
8374,W2064815984,A5110288404,,,,,"Broad Institute of MIT and Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA, and McGovern Institute for Brain Research, Department of Brain and Cognitive Sciences, Department of Biological Engineering, Massachusetts Institute of Technology (MIT), Cambridge, MA 02139, USA",,
8375,W2064815984,A5110288404,,,,,"School of Life Sciences, Tsinghua University, Beijing 100084, China",,
8376,W2064815984,A5033377296,I78577930,Columbia University,US,education,,,
8377,W2064815984,A5033377296,,,,,"Department of Biochemistry and Molecular Biophysics, College of Physicians and Surgeons, Columbia University, New York, NY 10032, USA",,
8378,W2064815984,A5072175751,,,,,"Broad Institute of MIT and Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA, and McGovern Institute for Brain Research, Department of Brain and Cognitive Sciences, Department of Biological Engineering, Massachusetts Institute of Technology (MIT), Cambridge, MA 02139, USA",,
8379,W2064815984,A5060049408,I136199984,Harvard University,US,education,,,
8380,W2064815984,A5060049408,,,,,"Broad Institute of MIT and Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA, and McGovern Institute for Brain Research, Department of Brain and Cognitive Sciences, Department of Biological Engineering, Massachusetts Institute of Technology (MIT), Cambridge, MA 02139, USA",,
8381,W2064815984,A5060049408,,,,,"Department of Molecular and Cellular Biology, Harvard University, Cambridge, MA 02138, USA",,
8382,W2064815984,A5037201682,,,,,"Computational and Systems Biology Graduate Program and Koch Institute for Integrative Cancer Research, Massachusetts Institute of Technology, Cambridge, MA 02139, USA",,
8383,W2064815984,A5101516462,I83399316,Rockefeller University,US,education,,,
8384,W2064815984,A5101516462,,,,,"Laboratory of Bacteriology, The Rockefeller University, 1230 York Avenue, New York, NY 10065, USA",,
8385,W2064815984,A5087893982,I83399316,Rockefeller University,US,education,,,
8386,W2064815984,A5087893982,,,,,"Laboratory of Bacteriology, The Rockefeller University, 1230 York Avenue, New York, NY 10065, USA",,
8387,W2064815984,A5100401298,,,,,"Broad Institute of MIT and Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA, and McGovern Institute for Brain Research, Department of Brain and Cognitive Sciences, Department of Biological Engineering, Massachusetts Institute of Technology (MIT), Cambridge, MA 02139, USA",,
8388,W2141939342,A5031841140,I95457486,"University of California, Berkeley",US,education,,,
8389,W2141939342,A5031841140,I148283060,Lawrence Berkeley National Laboratory,US,facility,,,
8390,W2141939342,A5031841140,,,,,"Department of Chemistry, University of California, Berkeley, CA 94720, USA",,
8391,W2141939342,A5031841140,,,,,"Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, USA",,
8392,W2141939342,A5030127969,I95457486,"University of California, Berkeley",US,education,,,
8393,W2141939342,A5030127969,I148283060,Lawrence Berkeley National Laboratory,US,facility,,,
8394,W2141939342,A5030127969,,,,,"Department of Chemistry, University of California, Berkeley, CA 94720, USA",,
8395,W2141939342,A5030127969,,,,,"Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, USA",,
8396,W2141939342,A5014703870,,,,,"Department of Chemistry, Arizona State University, Tempe, AZ 87240, USA",,
8397,W2141939342,A5014703870,,,,,"NanoCentury KAIST Institute and Graduate School of Energy, Environment, Water, and Sustainability (World Class University), Daejeon 305-701, Republic of Korea",,
8398,W2141939342,A5044268160,I148283060,Lawrence Berkeley National Laboratory,US,facility,,,
8399,W2141939342,A5044268160,I95457486,"University of California, Berkeley",US,education,,,
8400,W2141939342,A5044268160,,,,,"Department of Chemistry, University of California, Berkeley, CA 94720, USA",,
8401,W2141939342,A5044268160,,,,,"Materials Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, USA",,
8402,W2141939342,A5044268160,,,,,"NanoCentury KAIST Institute and Graduate School of Energy, Environment, Water, and Sustainability (World Class University), Daejeon 305-701, Republic of Korea",,
8403,W2045435533,A5000173541,I1344073410,Howard Hughes Medical Institute,US,facility,,,
8404,W2045435533,A5000173541,I95457486,"University of California, Berkeley",US,education,,,
8405,W2045435533,A5000173541,,,,,"Department of Molecular and Cell Biology, University of California, Berkeley, CA 94720, USA",,
8406,W2045435533,A5000173541,,,,,"Howard Hughes Medical Institute (HHMI), University of California, Berkeley, CA 94720, USA",,
8407,W2045435533,A5062136919,,,,,"Max F. Perutz Laboratories (MFPL), University of Vienna, A-1030 Vienna, Austria",,
8408,W2045435533,A5062136919,,,,,"The Laboratory for Molecular Infection Medicine Sweden, Umeå Centre for Microbial Research, Department of Molecular Biology, Umeå University, S-90187 Umeå, Sweden",,
8409,W2045435533,A5081033943,,,,,"The Laboratory for Molecular Infection Medicine Sweden, Umeå Centre for Microbial Research, Department of Molecular Biology, Umeå University, S-90187 Umeå, Sweden",,
8410,W2045435533,A5062738098,I95457486,"University of California, Berkeley",US,education,,,
8411,W2045435533,A5062738098,,,,,"Department of Molecular and Cell Biology, University of California, Berkeley, CA 94720, USA",,
8412,W2045435533,A5067184382,I1344073410,Howard Hughes Medical Institute,US,facility,,,
8413,W2045435533,A5067184382,I95457486,"University of California, Berkeley",US,education,,,
8414,W2045435533,A5067184382,I148283060,Lawrence Berkeley National Laboratory,US,facility,,,
8415,W2045435533,A5067184382,,,,,"Department of Chemistry, University of California, Berkeley, CA 94720, USA",,
8416,W2045435533,A5067184382,,,,,"Department of Molecular and Cell Biology, University of California, Berkeley, CA 94720, USA",,
8417,W2045435533,A5067184382,,,,,"Howard Hughes Medical Institute (HHMI), University of California, Berkeley, CA 94720, USA",,
8418,W2045435533,A5067184382,,,,,"Physical Biosciences Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, USA",,
8419,W2045435533,A5074743574,,,,,"The Laboratory for Molecular Infection Medicine Sweden, Umeå Centre for Microbial Research, Department of Molecular Biology, Umeå University, S-90187 Umeå, Sweden",,
8420,W2097259163,A5006842434,I4210117453,Dana-Farber Cancer Institute,US,facility,,,
8421,W2097259163,A5006842434,,,,,"Beth-Israel Deaconess Cancer Center and Department of Systems Biology, Harvard Medical School, Boston, MA 02115, USA",,
8422,W2097259163,A5006842434,,,,,"Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, MA 02115, USA",,
8423,W2097259163,A5057032257,,,,,"Beth-Israel Deaconess Cancer Center and Department of Systems Biology, Harvard Medical School, Boston, MA 02115, USA",,
8424,W2097259163,A5053752263,,,,,"Department of Cancer Biology, Abramson Cancer Center, University of Pennsylvania, Philadelphia, PA 19104, USA",,
8425,W2010971702,A5102758719,I78577930,Columbia University,US,education,,,
8426,W2010971702,A5102758719,,,,,"Center for Electronic Transport in Molecular Nanostructures, Columbia University, New York, NY 10027, USA",,
8427,W2010971702,A5102758719,,,,,"Center for Nanostructured Materials, Columbia University, New York, NY 10027, USA",,
8428,W2010971702,A5102758719,,,,,"Defense Advanced Research Projects Agency Center for Integrated Micro/Nano-Electromechanical Transducers (iMINT), Columbia University, New York, NY 10027, USA",,
8429,W2010971702,A5102758719,,,,,"Department of Mechanical Engineering, Columbia University, New York, NY 10027, USA",,
8430,W2010971702,A5042779337,I78577930,Columbia University,US,education,,,
8431,W2010971702,A5042779337,,,,,"Center for Electronic Transport in Molecular Nanostructures, Columbia University, New York, NY 10027, USA",,
8432,W2010971702,A5042779337,,,,,"Center for Nanostructured Materials, Columbia University, New York, NY 10027, USA",,
8433,W2010971702,A5042779337,,,,,"Defense Advanced Research Projects Agency Center for Integrated Micro/Nano-Electromechanical Transducers (iMINT), Columbia University, New York, NY 10027, USA",,
8434,W2010971702,A5042779337,,,,,"Department of Mechanical Engineering, Columbia University, New York, NY 10027, USA",,
8435,W2010971702,A5084602377,I78577930,Columbia University,US,education,,,
8436,W2010971702,A5084602377,,,,,"Center for Electronic Transport in Molecular Nanostructures, Columbia University, New York, NY 10027, USA",,
8437,W2010971702,A5084602377,,,,,"Center for Nanostructured Materials, Columbia University, New York, NY 10027, USA",,
8438,W2010971702,A5084602377,,,,,"Defense Advanced Research Projects Agency Center for Integrated Micro/Nano-Electromechanical Transducers (iMINT), Columbia University, New York, NY 10027, USA",,
8439,W2010971702,A5084602377,,,,,"Department of Mechanical Engineering, Columbia University, New York, NY 10027, USA",,
8440,W2010971702,A5007197576,I78577930,Columbia University,US,education,,,
8441,W2010971702,A5007197576,,,,,"Center for Electronic Transport in Molecular Nanostructures, Columbia University, New York, NY 10027, USA",,
8442,W2010971702,A5007197576,,,,,"Center for Nanostructured Materials, Columbia University, New York, NY 10027, USA",,
8443,W2010971702,A5007197576,,,,,"Defense Advanced Research Projects Agency Center for Integrated Micro/Nano-Electromechanical Transducers (iMINT), Columbia University, New York, NY 10027, USA",,
8444,W2010971702,A5007197576,,,,,"Department of Mechanical Engineering, Columbia University, New York, NY 10027, USA",,
8445,W2100495367,A5108093963,I106938459,University of New Brunswick,CA,education,,,
8446,W2100495367,A5108093963,I185261750,University of Toronto,CA,education,,,
8447,W2100495367,A5108093963,,,,,"Department of Computer Science, University of Toronto, 6 King's College Road, Toronto, Ontario M5S 3G4, Canada",,
8448,W2100495367,A5108093963,,,,,"Department of Computer Science, University of Toronto, 6 King's College Road, Toronto, Ontario M5S 3G4 (Canada)",,
8449,W2100495367,A5071983998,I106938459,University of New Brunswick,CA,education,,,
8450,W2100495367,A5071983998,I185261750,University of Toronto,CA,education,,,
8451,W2100495367,A5071983998,,,,,"Department of Computer Science, University of Toronto, 6 King's College Road, Toronto, Ontario M5S 3G4, Canada",,
8452,W2100495367,A5071983998,,,,,"Department of Computer Science, University of Toronto, 6 King's College Road, Toronto, Ontario M5S 3G4 (Canada)",,
8453,W2058122340,A5072248970,I4210141450,Institute of Microelectronics Technology and High Purity Materials,RU,facility,,,
8454,W2058122340,A5072248970,I28407311,University of Manchester,GB,education,,,
8455,W2058122340,A5072248970,,,,,"Department of Physics, University of Manchester, Manchester M13 9PL, UK",,
8456,W2058122340,A5072248970,,,,,"Institute for Microelectronics Technology, 142432 Chernogolovka, Russia",,
8457,W2058122340,A5058357018,I4210141450,Institute of Microelectronics Technology and High Purity Materials,RU,facility,,,
8458,W2058122340,A5058357018,I28407311,University of Manchester,GB,education,,,
8459,W2058122340,A5058357018,,,,,"Department of Physics, University of Manchester, Manchester M13 9PL, UK",,
8460,W2058122340,A5058357018,,,,,"Institute for Microelectronics Technology, 142432 Chernogolovka, Russia",,
8461,W2058122340,A5088527376,I28407311,University of Manchester,GB,education,,,
8462,W2058122340,A5088527376,I4210141450,Institute of Microelectronics Technology and High Purity Materials,RU,facility,,,
8463,W2058122340,A5088527376,,,,,"Department of Physics, University of Manchester, Manchester M13 9PL, UK",,
8464,W2058122340,A5088527376,,,,,"Institute for Microelectronics Technology, 142432 Chernogolovka, Russia",,
8465,W2058122340,A5024028137,I4210141450,Institute of Microelectronics Technology and High Purity Materials,RU,facility,,,
8466,W2058122340,A5024028137,I28407311,University of Manchester,GB,education,,,
8467,W2058122340,A5024028137,,,,,"Department of Physics, University of Manchester, Manchester M13 9PL, UK",,
8468,W2058122340,A5024028137,,,,,"Institute for Microelectronics Technology, 142432 Chernogolovka, Russia",,
8469,W2058122340,A5035053309,I28407311,University of Manchester,GB,education,,,
8470,W2058122340,A5035053309,I4210141450,Institute of Microelectronics Technology and High Purity Materials,RU,facility,,,
8471,W2058122340,A5035053309,,,,,"Department of Physics, University of Manchester, Manchester M13 9PL, UK",,
8472,W2058122340,A5035053309,,,,,"Institute for Microelectronics Technology, 142432 Chernogolovka, Russia",,
8473,W2058122340,A5072442751,I28407311,University of Manchester,GB,education,,,
8474,W2058122340,A5072442751,I4210141450,Institute of Microelectronics Technology and High Purity Materials,RU,facility,,,
8475,W2058122340,A5072442751,,,,,"Department of Physics, University of Manchester, Manchester M13 9PL, UK",,
8476,W2058122340,A5072442751,,,,,"Institute for Microelectronics Technology, 142432 Chernogolovka, Russia",,
8477,W2058122340,A5076577191,I28407311,University of Manchester,GB,education,,,
8478,W2058122340,A5076577191,I4210141450,Institute of Microelectronics Technology and High Purity Materials,RU,facility,,,
8479,W2058122340,A5076577191,,,,,"Department of Physics, University of Manchester, Manchester M13 9PL, UK",,
8480,W2058122340,A5076577191,,,,,"Institute for Microelectronics Technology, 142432 Chernogolovka, Russia",,
8481,W2058122340,A5001198014,I28407311,University of Manchester,GB,education,,,
8482,W2058122340,A5001198014,I4210141450,Institute of Microelectronics Technology and High Purity Materials,RU,facility,,,
8483,W2058122340,A5001198014,,,,,"Department of Physics, University of Manchester, Manchester M13 9PL, UK",,
8484,W2058122340,A5001198014,,,,,"Institute for Microelectronics Technology, 142432 Chernogolovka, Russia",,
8485,W2008620264,A5038976962,I107639228,University of Notre Dame,US,education,,,
8486,W2008620264,A5038976962,,,,,"Department of Physics, University of Notre Dame, Notre Dame, IN 46556, USA",,
8487,W2008620264,A5012905268,I107639228,University of Notre Dame,US,education,,,
8488,W2008620264,A5012905268,,,,,"Department of Physics, University of Notre Dame, Notre Dame, IN 46556, USA",,
8489,W2159999899,A5028050718,,,,,"Osiris Therapeutics, 2001 Aliceanna Street, Baltimore, MD 21231–3043, USA",,
8490,W2159999899,A5108244617,,,,,"Osiris Therapeutics, 2001 Aliceanna Street, Baltimore, MD 21231–3043, USA",,
8491,W2159999899,A5103572770,,,,,"Osiris Therapeutics, 2001 Aliceanna Street, Baltimore, MD 21231–3043, USA",,
8492,W2159999899,A5113643074,,,,,"Osiris Therapeutics, 2001 Aliceanna Street, Baltimore, MD 21231–3043, USA",,
8493,W2159999899,A5010445014,,,,,"Osiris Therapeutics, 2001 Aliceanna Street, Baltimore, MD 21231–3043, USA",,
8494,W2159999899,A5109201245,,,,,"Osiris Therapeutics, 2001 Aliceanna Street, Baltimore, MD 21231–3043, USA",,
8495,W2159999899,A5112196905,,,,,"Osiris Therapeutics, 2001 Aliceanna Street, Baltimore, MD 21231–3043, USA",,
8496,W2159999899,A5003416662,,,,,"Osiris Therapeutics, 2001 Aliceanna Street, Baltimore, MD 21231–3043, USA",,
8497,W2159999899,A5108530731,,,,,"Osiris Therapeutics, 2001 Aliceanna Street, Baltimore, MD 21231–3043, USA",,
8498,W2159999899,A5111606958,I145311948,Johns Hopkins University,US,education,,,
8499,W2159999899,A5111606958,I2799853436,Johns Hopkins Medicine,US,healthcare,,,
8500,W2159999899,A5111606958,,,,,"Johns Hopkins University, School of Medicine, Baltimore, MD 21205, USA",,
8501,W2159999899,A5111606958,,,,,"Osiris Therapeutics, 2001 Aliceanna Street, Baltimore, MD 21231–3043, USA",,
8502,W2086943348,A5110114336,I135310074,University of Wisconsin–Madison,US,education,,,
8503,W2086943348,A5110114336,,,,,"J. A. Thomson, M. A. Waknitz, J. J. Swiergiel, V. S. Marshall, Wisconsin Regional Primate Research Center, University of Wisconsin, Madison, WI 53715, USA. J. Itskovitz-Eldor, Department of Obstetrics and Gynecology, Rambam Medical Center, Faculty of Medicine, Technion, Haifa 31096, Israel. S. S. Shapiro and J. M. Jones, Department of Obstetrics and Gynecology, University of Wisconsin, Madison, WI 53715, USA",,
8504,W2086943348,A5112422196,I135310074,University of Wisconsin–Madison,US,education,,,
8505,W2086943348,A5112422196,,,,,"J. A. Thomson, M. A. Waknitz, J. J. Swiergiel, V. S. Marshall, Wisconsin Regional Primate Research Center, University of Wisconsin, Madison, WI 53715, USA. J. Itskovitz-Eldor, Department of Obstetrics and Gynecology, Rambam Medical Center, Faculty of Medicine, Technion, Haifa 31096, Israel. S. S. Shapiro and J. M. Jones, Department of Obstetrics and Gynecology, University of Wisconsin, Madison, WI 53715, USA",,
8506,W2086943348,A5110386118,I135310074,University of Wisconsin–Madison,US,education,,,
8507,W2086943348,A5110386118,,,,,"J. A. Thomson, M. A. Waknitz, J. J. Swiergiel, V. S. Marshall, Wisconsin Regional Primate Research Center, University of Wisconsin, Madison, WI 53715, USA. J. Itskovitz-Eldor, Department of Obstetrics and Gynecology, Rambam Medical Center, Faculty of Medicine, Technion, Haifa 31096, Israel. S. S. Shapiro and J. M. Jones, Department of Obstetrics and Gynecology, University of Wisconsin, Madison, WI 53715, USA",,
8508,W2086943348,A5078228713,I135310074,University of Wisconsin–Madison,US,education,,,
8509,W2086943348,A5078228713,,,,,"J. A. Thomson, M. A. Waknitz, J. J. Swiergiel, V. S. Marshall, Wisconsin Regional Primate Research Center, University of Wisconsin, Madison, WI 53715, USA. J. Itskovitz-Eldor, Department of Obstetrics and Gynecology, Rambam Medical Center, Faculty of Medicine, Technion, Haifa 31096, Israel. S. S. Shapiro and J. M. Jones, Department of Obstetrics and Gynecology, University of Wisconsin, Madison, WI 53715, USA",,
8510,W2086943348,A5089205764,I135310074,University of Wisconsin–Madison,US,education,,,
8511,W2086943348,A5089205764,,,,,"J. A. Thomson, M. A. Waknitz, J. J. Swiergiel, V. S. Marshall, Wisconsin Regional Primate Research Center, University of Wisconsin, Madison, WI 53715, USA. J. Itskovitz-Eldor, Department of Obstetrics and Gynecology, Rambam Medical Center, Faculty of Medicine, Technion, Haifa 31096, Israel. S. S. Shapiro and J. M. Jones, Department of Obstetrics and Gynecology, University of Wisconsin, Madison, WI 53715, USA",,
8512,W2086943348,A5109869056,I135310074,University of Wisconsin–Madison,US,education,,,
8513,W2086943348,A5109869056,,,,,"J. A. Thomson, M. A. Waknitz, J. J. Swiergiel, V. S. Marshall, Wisconsin Regional Primate Research Center, University of Wisconsin, Madison, WI 53715, USA. J. Itskovitz-Eldor, Department of Obstetrics and Gynecology, Rambam Medical Center, Faculty of Medicine, Technion, Haifa 31096, Israel. S. S. Shapiro and J. M. Jones, Department of Obstetrics and Gynecology, University of Wisconsin, Madison, WI 53715, USA",,
8514,W2086943348,A5102925448,I135310074,University of Wisconsin–Madison,US,education,,,
8515,W2086943348,A5102925448,,,,,"J. A. Thomson, M. A. Waknitz, J. J. Swiergiel, V. S. Marshall, Wisconsin Regional Primate Research Center, University of Wisconsin, Madison, WI 53715, USA. J. Itskovitz-Eldor, Department of Obstetrics and Gynecology, Rambam Medical Center, Faculty of Medicine, Technion, Haifa 31096, Israel. S. S. Shapiro and J. M. Jones, Department of Obstetrics and Gynecology, University of Wisconsin, Madison, WI 53715, USA",,
8516,W2032118018,A5026977942,I4210119107,Institute of Human Genetics,PL,facility,,,
8517,W2032118018,A5026977942,,,,,"Cetus Corporation, Department of Human Genetics, Emeryville, CA 94608",,
8518,W2032118018,A5025753082,I4210158797,CEP America,US,healthcare,,,
8519,W2032118018,A5025753082,,,,,"Cetus Corporation, Department of Microbial Genetics, Emeryville, CA 94608",,
8520,W2032118018,A5075660307,I4210158797,CEP America,US,healthcare,,,
8521,W2032118018,A5075660307,,,,,"Cetus Corporation, Department of Microbial Genetics, Emeryville, CA 94608",,
8522,W2032118018,A5109113477,I4210119107,Institute of Human Genetics,PL,facility,,,
8523,W2032118018,A5109113477,,,,,"Cetus Corporation, Department of Human Genetics, Emeryville, CA 94608",,
8524,W2032118018,A5112087783,I4210119107,Institute of Human Genetics,PL,facility,,,
8525,W2032118018,A5112087783,,,,,"Cetus Corporation, Department of Human Genetics, Emeryville, CA 94608",,
8526,W2032118018,A5082020229,I4210119107,Institute of Human Genetics,PL,facility,,,
8527,W2032118018,A5082020229,,,,,"Cetus Corporation, Department of Human Genetics, Emeryville, CA 94608",,
8528,W2032118018,A5073738482,I4210119107,Institute of Human Genetics,PL,facility,,,
8529,W2032118018,A5073738482,,,,,"Cetus Corporation, Department of Human Genetics, Emeryville, CA 94608",,
8530,W2032118018,W2032118018-person-7,I4210119107,Institute of Human Genetics,PL,facility,,,
8531,W2032118018,W2032118018-person-7,,,,,"Cetus Corporation, Department of Human Genetics, Emeryville, CA 94608",,
8532,W2024060531,A5013336788,I4210114115,IBM Research - Thomas J. Watson Research Center,US,facility,,,
8533,W2024060531,A5013336788,,,,,"Research staff members at IBM Thomas J. Watson Research Center, Yorktown Heights, New York 10598",,
8534,W2024060531,A5043473326,I4210114115,IBM Research - Thomas J. Watson Research Center,US,facility,,,
8535,W2024060531,A5043473326,,,,,"Research staff members at IBM Thomas J. Watson Research Center, Yorktown Heights, New York 10598",,
8536,W2024060531,A5082059084,I191242182,Instituto Venezolano de Investigaciones Científicas,VE,facility,,,
8537,W2024060531,A5082059084,,,,,"Instituto Venezolano de Investigaciones Cientificas, Caracas 1010A, Venezuela",,
8538,W2062663664,A5102740532,I27837315,University of Michigan–Ann Arbor,US,education,,,
8539,W2062663664,A5102740532,,,,,"U Michigan, Inst of Public Policy Studies, Ann Arbor",,
8540,W2062663664,A5053628685,I27837315,University of Michigan–Ann Arbor,US,education,,,
8541,W2062663664,A5053628685,,,,,(University of Michigan),,
8542,W2096452841,A5000234995,I97018004,Stanford University,US,education,,,
8543,W2096452841,A5000234995,,,,,Stanford University,,
8544,W2096452841,A5111995000,I141945490,University of British Columbia,CA,education,,,
8545,W2096452841,A5111995000,,,,,University of British Columbia,,
8546,W4292157289,A5000234995,I197251160,Hebrew University of Jerusalem,IL,education,,,
8547,W4292157289,A5000234995,,,,,"Hebrew University, Jerusalem, Israel",,
8548,W4292157289,A5111995000,I197251160,Hebrew University of Jerusalem,IL,education,,,
8549,W4292157289,A5111995000,,,,,"Hebrew University, Jerusalem, Israel",,
8550,W2226396244,A5111448232,I1311206647,American Association For The Advancement of Science,US,nonprofit,,,
8551,W2226396244,A5111448232,,,,,"The author is professor of biology, University of California, Santa Barbara. This article is based on a presidential address presented before the meeting of the Pacific Division of the American Association for the Advancement of Science at Utah State University, Logan, 25 June 1968",,
8552,W2737217596,A5046986222,I154570441,"University of California, Santa Barbara",US,education,,,
8553,W2737217596,A5046986222,,,,,"Bren School of Environmental Science and Management, University of California, Santa Barbara, Santa Barbara, CA 93106, USA",,
8554,W2737217596,A5084129541,,,,,"College of Engineering, University of Georgia, 412 Driftmier Engineering Center, Athens, GA 30602, USA",,
8555,W2737217596,A5074822720,I47917238,Sea Education Association,US,nonprofit,,,
8556,W2737217596,A5074822720,,,,,"Sea Education Association, Woods Hole, MA 02543, USA",,
8557,W2114843025,A5014978419,I1334819555,Memorial Sloan Kettering Cancer Center,US,healthcare,,,
8558,W2114843025,A5014978419,,,,,"Computational Biology Center, Memorial Sloan-Kettering Cancer Center, New York, NY 10065, USA",,
8559,W2114843025,A5014978419,,,,,"Computational Biology Center, Memorial-Sloan Kettering Cancer Center, New York, NY 10065, USA",,
8560,W2114843025,A5020220136,I1334819555,Memorial Sloan Kettering Cancer Center,US,healthcare,,,
8561,W2114843025,A5020220136,,,,,"Computational Biology Center, Memorial Sloan-Kettering Cancer Center, New York, NY 10065, USA",,
8562,W2114843025,A5020220136,,,,,"Computational Biology Center, Memorial-Sloan Kettering Cancer Center, New York, NY 10065, USA",,
8563,W2114843025,A5006798669,I168864056,Bilkent University,TR,education,,,
8564,W2114843025,A5006798669,,,,,"Computer Engineering Department, Bilkent University, 06800 Ankara, Turkey",,
8565,W2114843025,A5090601001,I1334819555,Memorial Sloan Kettering Cancer Center,US,healthcare,,,
8566,W2114843025,A5090601001,,,,,"Computational Biology Center, Memorial Sloan-Kettering Cancer Center, New York, NY 10065, USA",,
8567,W2114843025,A5090601001,,,,,"Computational Biology Center, Memorial-Sloan Kettering Cancer Center, New York, NY 10065, USA",,
8568,W2114843025,A5026873890,I1334819555,Memorial Sloan Kettering Cancer Center,US,healthcare,,,
8569,W2114843025,A5026873890,,,,,"Computational Biology Center, Memorial Sloan-Kettering Cancer Center, New York, NY 10065, USA",,
8570,W2114843025,A5026873890,,,,,"Computational Biology Center, Memorial-Sloan Kettering Cancer Center, New York, NY 10065, USA",,
8571,W2114843025,A5020961360,I1334819555,Memorial Sloan Kettering Cancer Center,US,healthcare,,,
8572,W2114843025,A5020961360,,,,,"Computational Biology Center, Memorial Sloan-Kettering Cancer Center, New York, NY 10065, USA",,
8573,W2114843025,A5020961360,,,,,"Computational Biology Center, Memorial-Sloan Kettering Cancer Center, New York, NY 10065, USA",,
8574,W2114843025,A5027373743,I1334819555,Memorial Sloan Kettering Cancer Center,US,healthcare,,,
8575,W2114843025,A5027373743,,,,,"Computational Biology Center, Memorial Sloan-Kettering Cancer Center, New York, NY 10065, USA",,
8576,W2114843025,A5027373743,,,,,"Computational Biology Center, Memorial-Sloan Kettering Cancer Center, New York, NY 10065, USA",,
8577,W2114843025,A5049766408,I1334819555,Memorial Sloan Kettering Cancer Center,US,healthcare,,,
8578,W2114843025,A5049766408,,,,,"Computational Biology Center, Memorial Sloan-Kettering Cancer Center, New York, NY 10065, USA",,
8579,W2114843025,A5049766408,,,,,"Computational Biology Center, Memorial-Sloan Kettering Cancer Center, New York, NY 10065, USA",,
8580,W2114843025,A5039042860,I1334819555,Memorial Sloan Kettering Cancer Center,US,healthcare,,,
8581,W2114843025,A5039042860,,,,,"Computational Biology Center, Memorial Sloan-Kettering Cancer Center, New York, NY 10065, USA",,
8582,W2114843025,A5039042860,,,,,"Computational Biology Center, Memorial-Sloan Kettering Cancer Center, New York, NY 10065, USA",,
8583,W2114843025,A5050629872,I881427289,University of Gothenburg,SE,education,,,
8584,W2114843025,A5050629872,,,,,"Institute of Biomedicine, Department of Medical Biochemistry and Cell Biology, University of Gothenburg, S-405 30 Gothenburg, Sweden",,
8585,W2114843025,A5071787046,I1334819555,Memorial Sloan Kettering Cancer Center,US,healthcare,,,
8586,W2114843025,A5071787046,I4210100156,Blueprint Medicines (United States),US,company,,,
8587,W2114843025,A5071787046,,,,,"Blueprint Medicines, Cambridge, MA 02142, USA",,
8588,W2114843025,A5071787046,,,,,"Computational Biology Center, Memorial Sloan-Kettering Cancer Center, New York, NY 10065, USA",,
8589,W2114843025,A5008166270,I1334819555,Memorial Sloan Kettering Cancer Center,US,healthcare,,,
8590,W2114843025,A5008166270,,,,,"Computational Biology Center, Memorial Sloan-Kettering Cancer Center, New York, NY 10065, USA",,
8591,W2114843025,A5008166270,,,,,"Computational Biology Center, Memorial-Sloan Kettering Cancer Center, New York, NY 10065, USA",,
8592,W2114843025,A5033125884,I1334819555,Memorial Sloan Kettering Cancer Center,US,healthcare,,,
8593,W2114843025,A5033125884,,,,,"Computational Biology Center, Memorial Sloan-Kettering Cancer Center, New York, NY 10065, USA",,
8594,W2114843025,A5033125884,,,,,"Computational Biology Center, Memorial-Sloan Kettering Cancer Center, New York, NY 10065, USA",,
8595,W2302501749,A5067974158,I4210162265,Centre for Plant Biotechnology and Genomics,ES,facility,,,
8596,W2302501749,A5067974158,I88060688,Universidad Politécnica de Madrid,ES,education,,,
8597,W2302501749,A5067974158,,,,,"Center for Plant Biotechnology and Genomics, Universidad Politécnica de Madrid, Madrid 28223, Spain",,
8598,W2302501749,A5067974158,,,,,"Center for Plant Biotechnology and Genomics, Universidad Politécnica de Madrid, Madrid, 28223, Spain",,
8599,W2302501749,A5044836472,I97018004,Stanford University,US,education,,,
8600,W2302501749,A5044836472,,,,,"Stanford University, Stanford 94305-5411, USA",,
8601,W2302501749,A5044836472,,,,,"Stanford University, Stanford, 94305-5411, USA",,
8602,W2302501749,A5028351438,I1318003438,RELX Group (Netherlands),NL,company,,,
8603,W2302501749,A5028351438,,,,,"Elsevier,, Amsterdam, 1043 NX, The Netherlands",,
